 mentions, sentiment,sender
[],0.828130305,juliet-pip-oven-golf
[],0.397170365,rainier
[],0.25415802,juliet-pip-oven-golf
[],0.069336385,rainier
[],0.109934889,juliet-pip-oven-golf
[],0.953526616,rainier
[],0.746518135,rainier
[],0.629968405,juliet-pip-oven-golf
[],0.538628757,rainier
[],0.437660038,rainier
['comet-single-charlie-leopard'],0.910450816,juliet-pip-oven-golf
[],0.944838166,rainier
[],0.058477126,juliet-pip-oven-golf
['winter-alabama-quiet-charlie'],0.556532145,rainier
[],0.516039491,juliet-pip-oven-golf
[],0.98331815,rainier
[],0.262617797,juliet-pip-oven-golf
[],0.61624831,rainier
[],0.158640742,rainier
[],0.701588929,juliet-pip-oven-golf
[],0.218732134,juliet-pip-oven-golf
[],0.110312082,rainier
[],0.604418039,rainier
[],0.55500412,juliet-pip-oven-golf
[],0.645888746,rainier
[],0.266636968,rainier
[],0.521682739,rainier
[],0.650875509,rainier
[],0.893119931,juliet-pip-oven-golf
[],0.238933221,rainier
[],0.464631855,juliet-pip-oven-golf
[],0.699242473,rainier
[],0.521585822,juliet-pip-oven-golf
[],0.517470896,rainier
[],0.510901988,rainier
[],0.180980548,rainier
[],0.981569111,juliet-pip-oven-golf
[],0.715984344,juliet-pip-oven-golf
[],0.847104609,rainier
['comet-single-charlie-leopard'],0.406705022,juliet-pip-oven-golf
['winter-alabama-quiet-charlie'],0.928229868,rainier
['south-hotel-hotel-maryland'],0.438403487,rainier
[],0.048360929,juliet-pip-oven-golf
[],0.794977188,rainier
[],0.551310182,juliet-pip-oven-golf
[],0.01834153,juliet-pip-oven-golf
[],0.209724724,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.547083318,rainier
['winter-alabama-quiet-charlie'],0.944886863,juliet-pip-oven-golf
[],0.654924214,rainier
['south-hotel-hotel-maryland'],0.469821513,juliet-pip-oven-golf
[],0.986450553,rainier
['winter-alabama-quiet-charlie'],0.789971709,juliet-pip-oven-golf
[],0.204373494,rainier
[],0.808790386,rainier
[],0.31847766,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.574503064,juliet-pip-oven-golf
[],0.955664039,rainier
[],0.601586819,rainier
[],0.536900401,juliet-pip-oven-golf
[],0.77658397,rainier
[],0.43889004,juliet-pip-oven-golf
[],0.293112457,rainier
['winter-alabama-quiet-charlie'],0.291765302,juliet-pip-oven-golf
[],0.702192843,rainier
[],0.513234794,juliet-pip-oven-golf
[],0.028646551,rainier
['edward-lion-happy-seventeen'],0.877843797,rainier
['edward-lion-happy-seventeen'],0.570315599,juliet-pip-oven-golf
['edward-lion-happy-seventeen'],0.947044492,rainier
[],0.787636757,juliet-pip-oven-golf
[],0.782581806,rainier
"['edward-lion-happy-seventeen', 'pip-eighteen-mountain-dakota', 'maine-william-princess-jersey']",0.964128375,rainier
[],0.434491396,juliet-pip-oven-golf
[],0.198934287,rainier
[],0.53202647,rainier
['south-hotel-hotel-maryland'],0.628606141,juliet-pip-oven-golf
[],0.979333103,juliet-pip-oven-golf
[],0.351770908,rainier
[],0.893663347,rainier
[],0.782624424,rainier
[],0.667568624,juliet-pip-oven-golf
[],0.328047961,juliet-pip-oven-golf
[],0.238554716,juliet-pip-oven-golf
[],0.042975236,rainier
[],0.253038496,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.064064518,juliet-pip-oven-golf
[],0.25760141,juliet-pip-oven-golf
[],0.665799916,rainier
[],0.71647352,juliet-pip-oven-golf
[],0.730940282,rainier
[],0.216527745,juliet-pip-oven-golf
[],0.540624142,rainier
[],0.281867027,juliet-pip-oven-golf
[],0.973827004,rainier
[],0.751762033,juliet-pip-oven-golf
[],0.487936825,juliet-pip-oven-golf
[],0.828325331,juliet-pip-oven-golf
[],0.449056417,rainier
[],0.484216779,rainier
[],0.812550187,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.488275349,rainier
[],0.450454593,juliet-pip-oven-golf
[],0.641002178,rainier
[],0.405890822,juliet-pip-oven-golf
[],0.938331723,rainier
['winter-alabama-quiet-charlie'],0.87004751,rainier
[],0.827157021,juliet-pip-oven-golf
"['kilo-nebraska-five-green', 'potato-zebra-maine-massachusetts']",0.910383046,rainier
[],0.806447566,juliet-pip-oven-golf
"['comet-single-charlie-leopard', 'winter-alabama-quiet-charlie']",0.785864413,juliet-pip-oven-golf
[],0.094889835,rainier
[],0.989528358,rainier
[],0.599955618,juliet-pip-oven-golf
[],0.940948188,rainier
[],0.202078253,rainier
[],0.454950988,rainier
[],0.824023664,juliet-pip-oven-golf
[],0.523213267,rainier
[],0.900616705,juliet-pip-oven-golf
[],0.467106044,juliet-pip-oven-golf
"['comet-single-charlie-leopard', 'edward-lion-happy-seventeen', 'pip-eighteen-mountain-dakota']",0.921930492,rainier
[],0.759416878,rainier
[],0.682352245,juliet-pip-oven-golf
[],0.67040211,juliet-pip-oven-golf
[],0.331957221,rainier
[],0.782631397,juliet-pip-oven-golf
[],0.210961193,juliet-pip-oven-golf
[],0.1797622,rainier
[],0.234298453,juliet-pip-oven-golf
[],0.780080259,juliet-pip-oven-golf
['pip-eighteen-mountain-dakota'],0.354801655,rainier
['edward-lion-happy-seventeen'],0.750273645,juliet-pip-oven-golf
[],0.569268644,juliet-pip-oven-golf
[],0.430571407,rainier
[],0.585287094,juliet-pip-oven-golf
[],0.708430588,juliet-pip-oven-golf
[],0.734318495,rainier
['comet-single-charlie-leopard'],0.712369859,rainier
[],0.834066749,juliet-pip-oven-golf
[],0.446305752,juliet-pip-oven-golf
['fix-mobile-muppet-iowa'],0.475056201,rainier
[],0.149177313,rainier
[],0.221129715,juliet-pip-oven-golf
[],0.953526616,rainier
[],0.200525433,juliet-pip-oven-golf
['comet-single-charlie-leopard'],0.804004788,rainier
[],0.229196459,juliet-pip-oven-golf
[],0.648836017,rainier
[],0.481138885,juliet-pip-oven-golf
[],None,rainier
[],0.373151183,juliet-pip-oven-golf
[],0.864603639,rainier
[],0.578982651,juliet-pip-oven-golf
[],0.786752522,rainier
[],0.499134719,juliet-pip-oven-golf
[],0.801703036,juliet-pip-oven-golf
[],0.163212568,rainier
[],0.576949894,juliet-pip-oven-golf
['comet-single-charlie-leopard'],0.359044224,juliet-pip-oven-golf
[],0.661287546,rainier
[],0.026305042,rainier
[],0.549605548,juliet-pip-oven-golf
[],0.4067249,juliet-pip-oven-golf
[],0.586298406,rainier
[],0.698195219,juliet-pip-oven-golf
[],0.8925578,rainier
[],0.571577787,juliet-pip-oven-golf
[],0.945492804,rainier
[],0.895562708,rainier
[],0.409434438,juliet-pip-oven-golf
[],0.563396811,juliet-pip-oven-golf
[],0.678119004,juliet-pip-oven-golf
['winter-alabama-quiet-charlie'],0.560937881,rainier
[],0.189005449,juliet-pip-oven-golf
[],0.872123539,juliet-pip-oven-golf
[],0.219701767,rainier
[],0.269961745,juliet-pip-oven-golf
[],0.761495054,rainier
[],0.733243346,juliet-pip-oven-golf
[],0.084979929,juliet-pip-oven-golf
[],0.041750018,rainier
[],0.607051134,rainier
['rainier'],0.385554105,juliet-pip-oven-golf
[],0.483722538,rainier
[],0.574857593,juliet-pip-oven-golf
[],0.90539223,rainier
[],0.504310668,rainier
[],0.656976819,rainier
[],0.026287016,juliet-pip-oven-golf
[],0.24685967,juliet-pip-oven-golf
[],0.776321769,rainier
[],0.361679494,rainier
[],0.052099604,juliet-pip-oven-golf
['maine-william-princess-jersey'],0.766379654,juliet-pip-oven-golf
[],0.742593586,juliet-pip-oven-golf
[],0.313547134,rainier
[],0.865826666,juliet-pip-oven-golf
[],0.550277054,juliet-pip-oven-golf
[],0.508843601,rainier
[],0.895099998,rainier
['rainier'],0.671268106,juliet-pip-oven-golf
['winter-alabama-quiet-charlie'],0.888012767,rainier
[],0.408728749,juliet-pip-oven-golf
[],0.054743335,rainier
[],0.325162888,rainier
[],0.975455463,juliet-pip-oven-golf
[],0.25185895,rainier
[],0.988224387,juliet-pip-oven-golf
[],0.783693552,rainier
[],0.044266485,rainier
[],0.875682294,juliet-pip-oven-golf
[],0.246644482,juliet-pip-oven-golf
[],0.498298496,rainier
[],0.34915489,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.649736881,rainier
[],0.627592683,juliet-pip-oven-golf
[],0.913903236,rainier
[],0.221242368,juliet-pip-oven-golf
[],0.024989979,juliet-pip-oven-golf
[],0.11813172,juliet-pip-oven-golf
[],0.740991771,rainier
[],0.520988166,juliet-pip-oven-golf
[],0.566915333,rainier
[],0.909101307,juliet-pip-oven-golf
[],0.329916626,juliet-pip-oven-golf
[],0.610123277,rainier
[],0.939454436,juliet-pip-oven-golf
[],0.810273528,rainier
[],0.43417266,juliet-pip-oven-golf
[],0.563396811,rainier
[],0.347278029,rainier
[],0.909217596,juliet-pip-oven-golf
[],0.675195575,juliet-pip-oven-golf
[],0.205448508,rainier
[],0.416920632,juliet-pip-oven-golf
['comet-single-charlie-leopard'],0.1177883,rainier
"['comet-single-charlie-leopard', 'maine-william-princess-jersey']",0.724734068,juliet-pip-oven-golf
[],0.789983511,rainier
[],0.563396811,juliet-pip-oven-golf
[],0.771247566,rainier
[],0.303268105,juliet-pip-oven-golf
[],0.732975721,rainier
[],0.844430029,juliet-pip-oven-golf
[],0.379134804,rainier
[],0.879483223,juliet-pip-oven-golf
[],0.757335186,juliet-pip-oven-golf
[],0.123981975,juliet-pip-oven-golf
[],0.145328969,rainier
['comet-single-charlie-leopard'],0.903597295,rainier
[],0.856590271,juliet-pip-oven-golf
[],0.326632857,juliet-pip-oven-golf
[],0.321045429,rainier
[],0.456536353,juliet-pip-oven-golf
[],0.777658761,juliet-pip-oven-golf
[],0.782041192,rainier
['comet-single-charlie-leopard'],0.588262379,rainier
[],0.54091531,juliet-pip-oven-golf
[],0.436021626,juliet-pip-oven-golf
[],0.608295679,rainier
[],0.492348701,juliet-pip-oven-golf
[],0.619686604,rainier
[],0.428606063,juliet-pip-oven-golf
['potato-zebra-maine-massachusetts'],0.737735868,juliet-pip-oven-golf
[],0.408372521,rainier
['rainier'],0.442548931,juliet-pip-oven-golf
[],0.767689824,rainier
['potato-zebra-maine-massachusetts'],0.691569388,juliet-pip-oven-golf
[],0.58778739,rainier
[],0.561976731,rainier
[],0.928046346,juliet-pip-oven-golf
[],0.765421093,rainier
[],0.475611329,juliet-pip-oven-golf
[],0.644299567,rainier
['rainier'],0.55521214,juliet-pip-oven-golf
['juliet-pip-oven-golf'],0.720295846,rainier
['potato-zebra-maine-massachusetts'],0.447475076,juliet-pip-oven-golf
[],0.229122326,rainier
[],0.68928051,juliet-pip-oven-golf
[],0.623401046,rainier
[],0.415758312,juliet-pip-oven-golf
[],0.39332813,rainier
['potato-zebra-maine-massachusetts'],0.527227521,rainier
[],0.524541914,juliet-pip-oven-golf
[],0.348301083,juliet-pip-oven-golf
[],0.977636635,rainier
[],0.681679249,juliet-pip-oven-golf
[],0.99384743,rainier
[],0.834658444,juliet-pip-oven-golf
[],0.745957673,juliet-pip-oven-golf
[],0.643128633,rainier
[],0.617874146,rainier
[],0.562852025,juliet-pip-oven-golf
[],0.448039293,rainier
[],0.345719725,rainier
[],0.647574186,juliet-pip-oven-golf
[],0.343924046,juliet-pip-oven-golf
[],0.160893738,rainier
[],0.675597131,rainier
['whiskey-steak-papa-golf'],0.438449949,rainier
"['river-oranges-jersey-cup', 'video-artist-maryland-six']",0.561234534,video-artist-maryland-six
[],0.97102654,rainier
[],0.555712104,rainier
[],0.849915504,rainier
[],0.66062367,rainier
['river-oranges-jersey-cup'],0.12141107,rainier
[],0.341183186,rainier
[],0.185185879,paris-papa-florida-chicken
[],0.317699611,rainier
[],0.063408509,paris-papa-florida-chicken
[],0.04515842,rainier
[],0.391282856,rainier
[],0.795099616,paris-papa-florida-chicken
[],0.248595312,rainier
[],0.380886108,paris-papa-florida-chicken
[],0.5458408,paris-papa-florida-chicken
[],0.05623512,rainier
[],0.169361606,paris-papa-florida-chicken
[],0.79026556,rainier
[],0.808339894,rainier
['maine-william-princess-jersey'],0.804771781,paris-papa-florida-chicken
[],0.492692888,paris-papa-florida-chicken
[],0.85222441,rainier
['rainier'],0.541134655,paris-papa-florida-chicken
[],0.514882743,paris-papa-florida-chicken
[],0.601082146,rainier
[],0.549621224,paris-papa-florida-chicken
[],0.565069377,rainier
[],0.943484485,paris-papa-florida-chicken
[],0.613532245,paris-papa-florida-chicken
[],0.148012429,rainier
[],0.467302352,paris-papa-florida-chicken
[],0.301358193,rainier
[],0.026287016,paris-papa-florida-chicken
[],0.627314925,paris-papa-florida-chicken
[],0.618332207,paris-papa-florida-chicken
[],0.602663696,paris-papa-florida-chicken
[],0.520787239,rainier
[],0.952678978,paris-papa-florida-chicken
[],0.605774283,paris-papa-florida-chicken
[],0.497802943,paris-papa-florida-chicken
[],0.607234836,paris-papa-florida-chicken
[],0.974189043,rainier
[],0.823083043,paris-papa-florida-chicken
[],0.498456419,paris-papa-florida-chicken
[],0.736794949,paris-papa-florida-chicken
[],0.734175861,rainier
[],0.290489793,rainier
[],0.363700181,paris-papa-florida-chicken
[],0.775100529,rainier
[],0.734749615,paris-papa-florida-chicken
[],0.136847466,rainier
[],0.052119955,paris-papa-florida-chicken
['burger-pennsylvania-football-potato'],0.376262486,rainier
[],0.743862629,rainier
[],0.189598247,paris-papa-florida-chicken
[],0.888892055,rainier
['burger-pennsylvania-football-potato'],0.40124315,paris-papa-florida-chicken
[],0.962251961,rainier
[],0.51510936,paris-papa-florida-chicken
[],0.408725291,paris-papa-florida-chicken
[],0.777170837,paris-papa-florida-chicken
[],0.690996051,rainier
[],0.694703221,paris-papa-florida-chicken
[],0.959508359,paris-papa-florida-chicken
[],0.978007853,rainier
[],0.538550317,rainier
[],0.548946738,paris-papa-florida-chicken
[],0.499523133,rainier
[],0.176470742,paris-papa-florida-chicken
[],0.403433144,rainier
[],0.630868018,paris-papa-florida-chicken
[],0.763063669,rainier
[],0.554556727,paris-papa-florida-chicken
['rainier'],0.984763563,paris-papa-florida-chicken
[],0.269033283,rainier
[],0.549717188,paris-papa-florida-chicken
[],0.765421093,rainier
[],0.935942233,paris-papa-florida-chicken
[],0.489390045,rainier
[],0.64759177,paris-papa-florida-chicken
[],0.223271087,rainier
[],0.924999714,paris-papa-florida-chicken
[],0.909739852,rainier
[],0.65377593,paris-papa-florida-chicken
[],0.705362558,rainier
[],0.494338304,paris-papa-florida-chicken
[],0.340824217,paris-papa-florida-chicken
[],0.26223737,rainier
[],0.986807764,paris-papa-florida-chicken
"['edward-lion-happy-seventeen', 'juliet-pip-oven-golf']",0.778811693,rainier
[],0.460246593,rainier
[],0.166554689,paris-papa-florida-chicken
[],0.612649083,paris-papa-florida-chicken
['juliet-pip-oven-golf'],0.306409597,rainier
[],0.655506313,paris-papa-florida-chicken
[],0.817298114,rainier
[],0.613885283,paris-papa-florida-chicken
[],0.571962357,rainier
[],0.737261117,paris-papa-florida-chicken
[],0.432073861,rainier
[],0.159593374,paris-papa-florida-chicken
[],0.834377408,rainier
[],0.584622324,paris-papa-florida-chicken
['juliet-pip-oven-golf'],0.522773802,rainier
[],0.815932333,paris-papa-florida-chicken
['juliet-pip-oven-golf'],0.768199682,rainier
[],0.876309216,paris-papa-florida-chicken
['edward-lion-happy-seventeen'],0.603776574,rainier
[],0.957496643,paris-papa-florida-chicken
[],0.424698174,rainier
[],0.960556805,paris-papa-florida-chicken
[],0.419017255,paris-papa-florida-chicken
[],0.748027205,rainier
[],0.878913462,paris-papa-florida-chicken
[],0.769735396,rainier
[],0.168427914,paris-papa-florida-chicken
[],0.557486832,rainier
[],0.756600201,paris-papa-florida-chicken
[],0.910263598,rainier
[],0.987813473,paris-papa-florida-chicken
[],0.648624003,rainier
[],0.494719476,rainier
[],0.217894316,rainier
[],0.787800908,rainier
[],0.196033195,rainier
[],0.992613554,paris-papa-florida-chicken
['dakota-music-undress-lithium'],0.837593198,dakota-music-undress-lithium
['rainier'],0.560074806,rainier
[],0.387294978,dakota-music-undress-lithium
[],0.48093316,rainier
[],0.882653415,dakota-music-undress-lithium
[],0.500941634,rainier
[],0.430150211,dakota-music-undress-lithium
[],0.039861538,rainier
[],0.025451899,dakota-music-undress-lithium
[],0.498633653,rainier
[],0.653931141,rainier
[],0.93646121,dakota-music-undress-lithium
[],0.804873824,dakota-music-undress-lithium
[],0.90030098,rainier
[],0.517019272,dakota-music-undress-lithium
[],0.478296041,dakota-music-undress-lithium
[],0.490718752,rainier
[],0.838346183,dakota-music-undress-lithium
[],0.64520371,rainier
[],0.8925578,dakota-music-undress-lithium
[],0.520346582,dakota-music-undress-lithium
[],0.520346582,dakota-music-undress-lithium
[],0.747584045,rainier
[],0.394496769,rainier
[],0.803034067,dakota-music-undress-lithium
[],0.884182632,rainier
[],0.694198072,rainier
[],0.310037941,dakota-music-undress-lithium
[],0.92796433,rainier
[],0.674720764,dakota-music-undress-lithium
[],0.693557203,rainier
[],0.442700922,rainier
[],0.430792749,dakota-music-undress-lithium
[],0.730969727,dakota-music-undress-lithium
[],0.610123277,rainier
[],0.793700695,rainier
[],0.173414692,rainier
[],0.425586045,dakota-music-undress-lithium
[],0.925553262,dakota-music-undress-lithium
[],0.24959226,rainier
[],0.290243536,dakota-music-undress-lithium
[],0.698038876,rainier
[],0.519185543,rainier
[],0.89283216,dakota-music-undress-lithium
[],0.228885919,rainier
['dakota-music-undress-lithium'],0.385522008,rainier
[],0.735692441,rainier
[],0.872142732,rainier
[],0.153001606,rainier
[],0.869680822,dakota-music-undress-lithium
[],0.392153203,rainier
[],0.422596872,rainier
[],0.334599495,rainier
[],0.649742901,rainier
[],0.83148396,dakota-music-undress-lithium
[],0.601108074,rainier
[],0.62090981,dakota-music-undress-lithium
[],0.167364493,rainier
[],0.039117668,dakota-music-undress-lithium
[],0.09207736,rainier
[],0.600649238,dakota-music-undress-lithium
[],0.201758876,dakota-music-undress-lithium
[],0.509506166,rainier
[],0.472670764,dakota-music-undress-lithium
[],0.887898803,rainier
[],0.362719089,dakota-music-undress-lithium
[],0.335829526,rainier
[],0.257087886,dakota-music-undress-lithium
[],0.523616076,rainier
[],0.541178882,dakota-music-undress-lithium
[],0.436502397,rainier
[],0.934909105,dakota-music-undress-lithium
[],0.501018643,rainier
[],0.821944475,dakota-music-undress-lithium
[],0.850004971,rainier
[],0.018087268,dakota-music-undress-lithium
[],0.869480252,dakota-music-undress-lithium
[],0.243497655,rainier
[],0.94012475,dakota-music-undress-lithium
[],0.232144549,rainier
[],0.117006771,rainier
[],0.547927201,dakota-music-undress-lithium
[],0.588901937,rainier
[],0.563396811,dakota-music-undress-lithium
[],0.047792219,rainier
[],0.311552733,rainier
[],0.014369377,rainier
[],0.563396811,rainier
[],0.563396811,dakota-music-undress-lithium
[],0.359600663,rainier
[],0.45597291,dakota-music-undress-lithium
[],0.753617704,dakota-music-undress-lithium
[],0.858421981,rainier
[],0.555036545,dakota-music-undress-lithium
[],0.778569579,dakota-music-undress-lithium
[],0.792987764,dakota-music-undress-lithium
[],0.648795009,rainier
[],0.853358984,dakota-music-undress-lithium
[],0.352827102,dakota-music-undress-lithium
[],0.563396811,rainier
[],0.083210625,dakota-music-undress-lithium
[],0.56128639,dakota-music-undress-lithium
[],0.880263209,rainier
[],0.320954233,rainier
[],0.695891678,dakota-music-undress-lithium
[],0.56092155,dakota-music-undress-lithium
[],0.182716668,rainier
[],0.659427702,dakota-music-undress-lithium
[],0.291871041,dakota-music-undress-lithium
[],0.155204147,rainier
[],0.748330474,rainier
[],0.093248978,dakota-music-undress-lithium
[],0.714139462,rainier
[],0.691699624,dakota-music-undress-lithium
[],0.654839158,dakota-music-undress-lithium
[],0.407145977,rainier
[],0.77553612,dakota-music-undress-lithium
[],0.715974748,rainier
[],0.081344053,dakota-music-undress-lithium
[],0.563396811,rainier
"['kilo-nebraska-five-green', 'dakota-music-undress-lithium']",0.820786655,rainier
[],0.566915333,dakota-music-undress-lithium
[],0.893026233,rainier
[],0.351320654,yellow-sink-comet-princess
[],0.579068661,rainier
[],0.276217371,rainier
['maine-william-princess-jersey'],0.708568752,rainier
[],0.110312082,yellow-sink-comet-princess
[],0.608049929,rainier
[],0.110312082,yellow-sink-comet-princess
['maine-william-princess-jersey'],0.764622629,rainier
[],0.110312082,yellow-sink-comet-princess
[],0.656976819,rainier
['kilo-echo-butter-kitten'],0.717556894,rainier
[],0.665467083,yellow-sink-comet-princess
[],0.013272726,rainier
['maine-william-princess-jersey'],0.816431046,yellow-sink-comet-princess
[],0.940479159,rainier
[],0.831176519,yellow-sink-comet-princess
[],0.835217118,rainier
[],0.473083854,yellow-sink-comet-princess
[],0.64428395,yellow-sink-comet-princess
[],0.67040211,rainier
['cup-london-michigan-august'],0.127539501,yellow-sink-comet-princess
[],0.67040211,rainier
[],0.68411535,rainier
[],0.252414167,yellow-sink-comet-princess
[],0.132333845,rainier
[],0.464120418,yellow-sink-comet-princess
[],0.240917355,rainier
[],0.687232554,yellow-sink-comet-princess
"['kilo-echo-butter-kitten', 'comet-single-charlie-leopard', 'seven-low-delaware-pluto', 'seven-india-lamp-pasta']",0.634951115,rainier
[],0.153112695,yellow-sink-comet-princess
[],0.838897645,rainier
[],0.888630271,rainier
[],0.556558192,yellow-sink-comet-princess
['kilo-echo-butter-kitten'],0.572201848,rainier
[],0.511784434,yellow-sink-comet-princess
[],0.563396811,rainier
[],0.733213842,rainier
[],0.636812329,yellow-sink-comet-princess
[],0.977199674,rainier
[],0.690093815,rainier
[],0.700551808,rainier
[],0.110494748,yellow-sink-comet-princess
[],0.603699267,rainier
[],0.557473063,rainier
[],0.563396811,rainier
[],0.424531162,yellow-sink-comet-princess
[],0.88504827,rainier
[],0.486347556,yellow-sink-comet-princess
[],0.597597659,robert-romeo-early-missouri
[],0.631548226,rainier
[],0.563396811,robert-romeo-early-missouri
[],0.906164169,rainier
[],0.905441165,robert-romeo-early-missouri
[],0.803762078,rainier
[],0.872093141,robert-romeo-early-missouri
[],0.65657419,rainier
[],0.99055016,rainier
[],0.219952345,rainier
[],0.33961755,robert-romeo-early-missouri
[],0.65657419,rainier
[],0.763922274,robert-romeo-early-missouri
[],0.687488198,rainier
[],0.877934635,robert-romeo-early-missouri
[],0.850086987,rainier
[],0.694180429,rainier
[],0.857470214,robert-romeo-early-missouri
[],0.99129945,robert-romeo-early-missouri
[],0.848751247,rainier
[],0.871009827,rainier
[],0.981528342,rainier
[],0.994796932,robert-romeo-early-missouri
['rainier'],0.973904192,robert-romeo-early-missouri
[],0.941068232,rainier
[],0.992786646,robert-romeo-early-missouri
[],0.963909924,rainier
[],0.938607574,robert-romeo-early-missouri
[],0.972632706,rainier
[],0.321708202,rainier
[],0.780826569,robert-romeo-early-missouri
[],0.187857375,robert-romeo-early-missouri
['bluebird-fish-lamp-edward'],0.780330718,robert-romeo-early-missouri
[],0.993070662,rainier
[],0.956933379,robert-romeo-early-missouri
[],0.823611677,rainier
[],0.679432809,robert-romeo-early-missouri
[],0.651900649,robert-romeo-early-missouri
['robert-romeo-early-missouri'],0.933968425,rainier
[],0.648194134,robert-romeo-early-missouri
[],0.989631236,robert-romeo-early-missouri
[],0.554597378,robert-romeo-early-missouri
[],0.86083138,rainier
[],0.656976819,robert-romeo-early-missouri
[],0.358617932,rainier
[],0.986407459,robert-romeo-early-missouri
[],0.878587425,rainier
[],0.158808783,robert-romeo-early-missouri
[],0.845299065,rainier
[],0.930887461,robert-romeo-early-missouri
[],0.359315693,rainier
[],0.938016593,rainier
[],0.89679426,robert-romeo-early-missouri
[],0.709376216,rainier
[],0.853144705,rainier
['rainier'],0.901514769,robert-romeo-early-missouri
[],0.970019341,rainier
[],0.980270207,robert-romeo-early-missouri
[],0.438741446,rainier
[],0.942071378,robert-romeo-early-missouri
[],0.940484583,rainier
['maine-william-princess-jersey'],0.758688092,robert-romeo-early-missouri
[],0.63016516,robert-romeo-early-missouri
[],0.933811784,rainier
[],0.562372744,robert-romeo-early-missouri
[],0.5227952,robert-romeo-early-missouri
[],0.27979669,rainier
[],0.139420122,rainier
['seven-low-delaware-pluto'],0.338757545,rainier
[],0.563396811,rainier
[],0.042975236,robert-romeo-early-missouri
[],0.53202647,rainier
[],0.563396811,robert-romeo-early-missouri
['king-sink-early-nebraska'],0.140923828,rainier
[],0.941596866,robert-romeo-early-missouri
[],0.538025439,rainier
[],0.966579854,robert-romeo-early-missouri
[],0.165072307,rainier
[],0.920448482,robert-romeo-early-missouri
[],0.563396811,rainier
[],0.037458584,robert-romeo-early-missouri
[],0.991460502,rainier
"['may-oklahoma-foxtrot-lemon', 'king-sink-early-nebraska']",0.9419595,rainier
[],0.983733714,robert-romeo-early-missouri
[],0.949154973,robert-romeo-early-missouri
[],0.54488045,rainier
[],0.608671129,robert-romeo-early-missouri
[],0.563396811,rainier
[],0.023594175,rainier
[],0.364755183,rainier
[],0.729145467,robert-romeo-early-missouri
[],0.026287016,rainier
[],0.753957748,robert-romeo-early-missouri
[],0.373578817,robert-romeo-early-missouri
[],0.028202031,rainier
[],0.040493932,robert-romeo-early-missouri
[],0.151194796,robert-romeo-early-missouri
[],0.71401912,rainier
[],0.776810825,rainier
[],0.827099621,robert-romeo-early-missouri
[],0.469259113,rainier
[],0.919154584,robert-romeo-early-missouri
[],0.741422176,rainier
[],0.195939034,robert-romeo-early-missouri
[],0.486347556,rainier
[],0.563396811,rainier
[],0.682450831,robert-romeo-early-missouri
[],None,rainier
[],0.273291826,rainier
[],0.981435359,robert-romeo-early-missouri
[],0.989741921,robert-romeo-early-missouri
[],0.833648205,rainier
[],0.754645109,robert-romeo-early-missouri
['river-oranges-jersey-cup'],0.197632119,rainier
['video-artist-maryland-six'],0.627451658,robert-romeo-early-missouri
['river-oranges-jersey-cup'],0.583011329,rainier
[],0.061855286,robert-romeo-early-missouri
[],0.88457787,rainier
[],0.418660432,rainier
[],0.182082906,robert-romeo-early-missouri
[],0.042975236,robert-romeo-early-missouri
['maine-william-princess-jersey'],0.82041806,rainier
[],0.958521187,robert-romeo-early-missouri
[],0.715132296,rainier
[],0.597418666,robert-romeo-early-missouri
[],0.235710531,rainier
[],0.23849152,robert-romeo-early-missouri
[],0.971560538,rainier
[],0.659941852,robert-romeo-early-missouri
[],0.96069032,robert-romeo-early-missouri
[],0.848751247,rainier
[],0.930987656,robert-romeo-early-missouri
['seven-low-delaware-pluto'],0.19017072,robert-romeo-early-missouri
[],0.708260715,robert-romeo-early-missouri
[],0.690996051,rainier
[],0.625060797,robert-romeo-early-missouri
[],0.595740318,rainier
[],0.498960733,robert-romeo-early-missouri
[],0.739257097,rainier
[],0.903334796,robert-romeo-early-missouri
[],0.53202647,robert-romeo-early-missouri
[],0.447659165,rainier
['rainier'],0.106991187,robert-romeo-early-missouri
['maine-william-princess-jersey'],0.218707636,rainier
['rainier'],0.685051978,robert-romeo-early-missouri
[],0.974948406,robert-romeo-early-missouri
[],0.678612351,rainier
[],0.762806773,robert-romeo-early-missouri
[],0.556790709,robert-romeo-early-missouri
[],0.937893093,rainier
[],0.987792969,robert-romeo-early-missouri
[],0.18189992,robert-romeo-early-missouri
[],0.046504442,rainier
[],0.499356925,robert-romeo-early-missouri
[],0.876900017,rainier
[],0.734204471,rainier
['maine-william-princess-jersey'],0.89740032,robert-romeo-early-missouri
[],0.018325752,robert-romeo-early-missouri
[],0.188979268,rainier
[],0.776196003,robert-romeo-early-missouri
[],0.09373644,robert-romeo-early-missouri
[],0.048457228,rainier
[],0.375567973,rainier
[],0.045513242,robert-romeo-early-missouri
[],0.796286702,rainier
[],0.01367956,robert-romeo-early-missouri
[],0.458522081,rainier
[],0.777235806,rainier
[],0.983467937,robert-romeo-early-missouri
[],0.328556389,rainier
[],0.066702351,robert-romeo-early-missouri
[],0.26812765,rainier
[],0.487646073,robert-romeo-early-missouri
